polit,name,gender,birthyear,deathyear,liberal,ndp,cp,green,bq,prime_minister,minister,party_leader,senate_member,house_member,mayor,qid,url,page_name,page_lang,views_m1,views_m2,views_m3,views_m4,views_m5,views_m6,views_m7,views_m8,views_m9,views_m10,views_m11,views_m12
http://www.wikidata.org/entity/Q5386303,Eric Cook,male,1909,1986,1,0,0,0,0,0,0,0,1,0,0,Q5386303,https://en.wikipedia.org/wiki/Eric_Cook,Eric_Cook,en,107,71,108,98,94,69,85,76,85,84,63,60
http://www.wikidata.org/entity/Q5386328,Eric Cunningham,male,1949,2015,1,0,0,0,0,0,0,0,0,0,0,Q5386328,https://en.wikipedia.org/wiki/Eric_Cunningham,Eric_Cunningham,en,97,93,69,92,98,75,87,96,114,97,82,96
http://www.wikidata.org/entity/Q5386477,Eric Ferguson,male,1930,2006,0,0,1,0,0,0,0,0,0,1,0,Q5386477,https://en.wikipedia.org/wiki/Eric_Ferguson_(politician),Eric_Ferguson_(politician),en,129,79,118,107,128,85,99,105,135,94,114,74
http://www.wikidata.org/entity/Q5386507,Eric Foster,male,1949,NA,1,0,0,0,0,0,0,0,0,0,0,Q5386507,https://en.wikipedia.org/wiki/Eric_Foster_(politician),Eric_Foster_(politician),en,449,176,297,156,233,175,160,175,184,146,158,135
http://www.wikidata.org/entity/Q5386671,Eric Harrington,male,1820,1898,0,0,1,0,0,0,0,0,0,0,0,Q5386671,https://en.wikipedia.org/wiki/Eric_Harrington,Eric_Harrington,en,36,30,37,50,60,40,42,89,56,32,35,23
http://www.wikidata.org/entity/Q5386756,Eric Hoskins,male,1960,NA,1,0,0,0,0,0,0,0,0,0,0,Q5386756,https://en.wikipedia.org/wiki/Eric_Hoskins,Eric_Hoskins,en,827,892,956,1066,909,732,573,794,779,721,640,688
http://www.wikidata.org/entity/Q5387158,Eric Musgreave,male,1921,2000,0,0,1,0,0,0,0,0,0,0,0,Q5387158,https://en.wikipedia.org/wiki/Eric_Musgreave,Eric_Musgreave,en,50,43,41,50,51,46,51,63,64,63,51,40
http://www.wikidata.org/entity/Q5387381,Eric Robinson,male,1953,NA,0,1,0,0,0,0,1,0,0,0,0,Q5387381,https://en.wikipedia.org/wiki/Eric_Robinson_(Canadian_politician),Eric_Robinson_(Canadian_politician),en,185,130,143,329,276,160,225,142,232,168,178,125
http://www.wikidata.org/entity/Q5387561,"Eric Stefanson, Sr.",male,1913,1977,0,0,1,0,0,0,0,0,0,1,0,Q5387561,https://en.wikipedia.org/wiki/Eric_Stefanson_Sr.,Eric_Stefanson_Sr.,en,47,29,31,54,43,33,45,94,71,100,80,39
http://www.wikidata.org/entity/Q5387615,Eric Teed,male,1926,2010,0,0,1,0,0,0,0,0,0,0,1,Q5387615,https://en.wikipedia.org/wiki/Eric_Teed,Eric_Teed,en,75,96,108,83,87,196,83,78,89,75,78,102
http://www.wikidata.org/entity/Q5387663,Eric Upshall,male,1951,NA,0,1,0,0,0,0,0,0,0,0,0,Q5387663,https://en.wikipedia.org/wiki/Eric_Upshall,Eric_Upshall,en,78,56,59,71,89,71,61,73,69,71,54,51
http://www.wikidata.org/entity/Q5387752,Eric William Blake Cross,male,1904,1965,1,0,0,0,0,0,0,0,0,0,0,Q5387752,https://en.wikipedia.org/wiki/Eric_William_Blake_Cross,Eric_William_Blake_Cross,en,91,70,75,98,75,73,84,71,70,77,79,57
http://www.wikidata.org/entity/Q5387775,Eric Winkler,male,1920,1995,0,0,1,0,0,0,0,0,0,1,0,Q5387775,https://en.wikipedia.org/wiki/Eric_Winkler,Eric_Winkler,en,93,81,82,108,105,95,112,103,99,113,95,82
http://www.wikidata.org/entity/Q5389214,Erin Selby,female,NA,NA,0,1,0,0,0,0,1,0,0,0,0,Q5389214,https://en.wikipedia.org/wiki/Erin_Selby,Erin_Selby,en,313,191,211,271,312,188,223,218,313,224,206,193
http://www.wikidata.org/entity/Q5392561,Erna Braun,female,NA,NA,0,1,0,0,0,0,0,0,0,0,0,Q5392561,https://en.wikipedia.org/wiki/Erna_Braun,Erna_Braun,en,97,81,111,85,111,71,85,85,96,76,77,94
http://www.wikidata.org/entity/Q5392681,George Hees,male,1910,1996,0,0,1,0,0,0,0,0,0,1,0,Q5392681,https://en.wikipedia.org/wiki/George_Hees,George_Hees,en,381,451,517,363,381,396,337,425,453,828,502,515
http://www.wikidata.org/entity/Q5392874,Ernest Campbell,male,1903,1993,0,0,1,0,0,0,0,0,0,1,0,Q5392874,https://en.wikipedia.org/wiki/Ernest_Campbell,Ernest_Campbell,en,59,73,47,56,78,48,54,53,69,49,47,51
http://www.wikidata.org/entity/Q5393090,Ernest G. Cottreau,male,1914,2004,1,0,0,0,0,0,0,0,1,0,0,Q5393090,https://en.wikipedia.org/wiki/Ernest_G._Cottreau,Ernest_G._Cottreau,en,50,27,49,47,60,35,58,45,47,44,31,34
http://www.wikidata.org/entity/Q5393331,Ernest James Broome,male,1908,1975,0,0,1,0,0,0,0,0,0,1,0,Q5393331,https://en.wikipedia.org/wiki/Ernest_James_Broome,Ernest_James_Broome,en,61,59,47,57,70,51,44,64,73,75,50,45
http://www.wikidata.org/entity/Q5393668,Ernest Perley,male,1877,1948,1,0,0,0,0,0,0,0,0,1,0,Q5393668,https://en.wikipedia.org/wiki/Ernest_Perley,Ernest_Perley,en,30,26,42,43,66,46,49,78,65,83,60,37
http://www.wikidata.org/entity/Q5393984,Ernest Watkins,male,1902,1982,0,0,1,0,0,0,0,0,0,0,0,Q5393984,https://en.wikipedia.org/wiki/Ernest_Watkins,Ernest_Watkins,en,86,99,87,97,111,96,115,145,150,112,89,87
http://www.wikidata.org/entity/Q5394009,Ernest William Robinson,male,1875,1952,1,0,0,0,0,0,0,0,0,1,0,Q5394009,https://en.wikipedia.org/wiki/Ernest_William_Robinson,Ernest_William_Robinson,en,47,42,61,77,79,68,76,49,50,34,40,29
http://www.wikidata.org/entity/Q5394465,Ernie Epp,male,1941,NA,0,1,0,0,0,0,0,0,0,1,0,Q5394465,https://en.wikipedia.org/wiki/Ernie_Epp,Ernie_Epp,en,88,72,97,117,111,88,81,101,91,72,59,77
http://www.wikidata.org/entity/Q5394509,Ernie Hardeman,male,1947,NA,0,0,1,0,0,0,0,0,0,0,0,Q5394509,https://en.wikipedia.org/wiki/Ernie_Hardeman,Ernie_Hardeman,en,415,366,402,734,457,923,342,368,412,455,261,310
http://www.wikidata.org/entity/Q5394541,Ernie Isley,male,1937,NA,0,0,1,0,0,0,0,0,0,0,0,Q5394541,https://en.wikipedia.org/wiki/Ernie_Isley_(politician),Ernie_Isley_(politician),en,106,72,81,143,91,116,91,98,89,104,91,68
http://www.wikidata.org/entity/Q5394547,Ernie Jamison,male,1924,2003,0,0,1,0,0,0,0,0,0,0,0,Q5394547,https://en.wikipedia.org/wiki/Ernie_Jamison,Ernie_Jamison,en,46,41,35,40,62,58,49,47,41,53,34,43
http://www.wikidata.org/entity/Q5394680,Ernie Parsons,male,1946,NA,1,0,0,0,0,0,0,0,0,0,0,Q5394680,https://en.wikipedia.org/wiki/Ernie_Parsons,Ernie_Parsons,en,125,162,150,139,128,154,150,152,178,170,129,108
http://www.wikidata.org/entity/Q5395844,Joseph Reid,male,1917,2015,0,0,1,0,0,0,0,0,0,1,0,Q5395844,https://en.wikipedia.org/wiki/Joseph_Reid_(politician),Joseph_Reid_(politician),en,55,60,109,78,78,97,87,75,86,101,80,54
http://www.wikidata.org/entity/Q5396053,Ervin Pringle,male,1910,1991,1,0,0,0,0,0,0,0,0,1,0,Q5396053,https://en.wikipedia.org/wiki/Ervin_Pringle,Ervin_Pringle,en,34,23,39,44,57,41,34,38,48,32,34,22
http://www.wikidata.org/entity/Q5403090,Ethel Cochrane,female,1937,NA,0,0,1,0,0,0,0,0,1,0,0,Q5403090,https://en.wikipedia.org/wiki/Ethel_Cochrane,Ethel_Cochrane,en,84,96,106,113,91,93,112,86,107,73,68,56
http://www.wikidata.org/entity/Q540634,Edward Palmer,male,1809,1889,0,0,1,0,0,0,0,0,0,0,0,Q540634,https://en.wikipedia.org/wiki/Edward_Palmer_(Canadian_politician),Edward_Palmer_(Canadian_politician),en,354,385,406,389,304,217,191,165,230,343,602,296
http://www.wikidata.org/entity/Q5407255,Eugene Forsey,male,1904,1991,1,0,0,0,0,0,0,0,1,0,0,Q5407255,https://en.wikipedia.org/wiki/Eugene_Forsey,Eugene_Forsey,en,586,497,548,549,566,438,423,464,483,486,409,438
http://www.wikidata.org/entity/Q5408532,Eugène Bellemare,male,1932,2018,1,0,0,0,0,0,0,0,0,1,0,Q5408532,https://en.wikipedia.org/wiki/Eug%C3%A8ne_Bellemare,Eug%C3%A8ne_Bellemare,en,84,87,95,106,103,88,93,119,143,107,81,102
http://www.wikidata.org/entity/Q5408541,Eugène Chinic,male,1818,1889,0,0,1,0,0,0,0,0,1,0,0,Q5408541,https://en.wikipedia.org/wiki/Eug%C3%A8ne_Chinic,Eug%C3%A8ne_Chinic,en,52,37,51,45,60,56,46,50,53,52,30,22
http://www.wikidata.org/entity/Q5408580,Eugène Rhéaume,male,1932,2013,0,0,1,0,0,0,0,0,0,1,0,Q5408580,https://en.wikipedia.org/wiki/Eug%C3%A8ne_Rh%C3%A9aume,Eug%C3%A8ne_Rh%C3%A9aume,en,75,61,91,76,99,101,108,98,115,64,81,68
http://www.wikidata.org/entity/Q541433,Hugh John Macdonald,male,1850,1929,0,0,1,0,0,0,0,0,0,1,0,Q541433,https://en.wikipedia.org/wiki/Hugh_John_Macdonald,Hugh_John_Macdonald,en,1072,995,1066,956,1184,3044,1514,1129,1397,1073,882,740
http://www.wikidata.org/entity/Q5415324,Evan Berger,male,1960,NA,0,0,1,0,0,0,0,0,0,0,0,Q5415324,https://en.wikipedia.org/wiki/Evan_Berger_(politician),Evan_Berger_(politician),en,101,91,136,121,145,86,103,73,138,136,102,79
http://www.wikidata.org/entity/Q5415335,Evan Carlson,male,1953,NA,0,1,0,0,0,0,0,0,0,0,0,Q5415335,https://en.wikipedia.org/wiki/Evan_Carlson,Evan_Carlson,en,83,80,100,93,108,76,83,76,95,97,80,67
http://www.wikidata.org/entity/Q5415375,Evan Eugene Fraser,male,1865,1949,0,0,1,0,0,0,0,0,0,1,0,Q5415375,https://en.wikipedia.org/wiki/Evan_Eugene_Fraser,Evan_Eugene_Fraser,en,35,35,50,47,63,47,43,49,66,51,46,43
http://www.wikidata.org/entity/Q5415923,Evan John Price,male,1840,1899,0,0,1,0,0,0,0,0,1,0,0,Q5415923,https://en.wikipedia.org/wiki/Evan_John_Price,Evan_John_Price,en,0,0,0,0,0,0,0,22,56,57,44,34
http://www.wikidata.org/entity/Q5415928,Evans Knowles,male,1914,2011,0,0,1,0,0,0,0,0,0,1,0,Q5415928,https://en.wikipedia.org/wiki/Evans_Knowles,Evans_Knowles,en,49,26,47,43,53,45,46,39,49,35,21,30
http://www.wikidata.org/entity/Q5416142,Eve Adams,female,1974,NA,0,0,1,0,0,0,0,0,0,1,0,Q5416142,https://en.wikipedia.org/wiki/Eve_Adams,Eve_Adams,en,1849,988,1055,947,901,1202,1134,883,1269,942,625,867
http://www.wikidata.org/entity/Q5416285,Evelyn Bacon,female,1949,NA,0,0,1,0,0,0,0,0,0,0,0,Q5416285,https://en.wikipedia.org/wiki/Evelyn_Bacon,Evelyn_Bacon,en,43,54,58,54,86,54,48,71,35,43,42,30
http://www.wikidata.org/entity/Q5416312,Evelyn Edwards,female,1923,1976,1,0,0,0,0,0,0,0,0,0,0,Q5416312,https://en.wikipedia.org/wiki/Evelyn_Edwards,Evelyn_Edwards,en,104,73,111,94,124,83,5111,8355,2244,680,447,509
http://www.wikidata.org/entity/Q5416330,Evelyn Gigantes,female,1942,NA,0,1,0,0,0,0,0,0,0,0,0,Q5416330,https://en.wikipedia.org/wiki/Evelyn_Gigantes,Evelyn_Gigantes,en,149,219,154,166,186,180,159,185,183,192,157,172
http://www.wikidata.org/entity/Q5417025,Everett Irvine Wood,male,1910,1983,0,1,0,0,0,0,0,0,0,0,0,Q5417025,https://en.wikipedia.org/wiki/Everett_Irvine_Wood,Everett_Irvine_Wood,en,64,39,70,73,75,63,77,74,83,68,61,50
http://www.wikidata.org/entity/Q5417033,Everett McDonald,male,1958,NA,0,0,1,0,0,0,0,0,0,0,0,Q5417033,https://en.wikipedia.org/wiki/Everett_McDonald,Everett_McDonald,en,87,82,82,86,162,73,105,91,98,98,79,79
http://www.wikidata.org/entity/Q5418914,Ewan McPherson,male,1878,1954,1,0,0,0,0,0,0,0,0,1,0,Q5418914,https://en.wikipedia.org/wiki/Ewan_McPherson,Ewan_McPherson,en,65,74,82,78,102,96,66,79,71,70,67,72
http://www.wikidata.org/entity/Q543045,Louis Auguste Carrier,male,1858,1928,1,0,0,0,0,0,0,0,0,1,0,Q543045,https://en.wikipedia.org/wiki/Louis_Auguste_Carrier,Louis_Auguste_Carrier,en,40,32,40,48,50,54,61,54,70,69,51,28
http://www.wikidata.org/entity/Q5431981,Falkner Cornwall Stewart,male,1833,1897,0,0,1,0,0,0,0,0,0,0,0,Q5431981,https://en.wikipedia.org/wiki/Falkner_Cornwall_Stewart,Falkner_Cornwall_Stewart,en,79,40,50,59,55,39,50,40,35,40,35,22
http://www.wikidata.org/entity/Q5442232,Felix Holtmann,male,1944,NA,0,0,1,0,0,0,0,0,0,1,0,Q5442232,https://en.wikipedia.org/wiki/Felix_Holtmann,Felix_Holtmann,en,85,86,117,120,134,96,88,110,109,95,103,62
http://www.wikidata.org/entity/Q5442294,Felix Patrick Quinn,male,1874,1961,0,0,1,0,0,0,0,0,1,1,0,Q5442294,https://en.wikipedia.org/wiki/Felix_Patrick_Quinn,Felix_Patrick_Quinn,en,53,36,68,35,71,50,55,59,49,45,39,37
http://www.wikidata.org/entity/Q5442671,Felton Legere,male,1913,1963,0,0,1,0,0,0,0,0,0,1,0,Q5442671,https://en.wikipedia.org/wiki/Felton_Legere,Felton_Legere,en,39,38,48,59,89,50,62,60,62,60,50,48
http://www.wikidata.org/entity/Q5443685,Fenwick Lionel Kelly,male,1863,1944,1,0,0,0,0,0,0,0,0,1,0,Q5443685,https://en.wikipedia.org/wiki/Fenwick_Lionel_Kelly,Fenwick_Lionel_Kelly,en,25,21,39,32,39,29,34,35,47,37,34,34
http://www.wikidata.org/entity/Q5444162,Fergus Beck Brownridge,male,1889,1978,1,0,0,0,0,0,0,0,0,0,0,Q5444162,https://en.wikipedia.org/wiki/Fergus_Beck_Brownridge,Fergus_Beck_Brownridge,en,46,28,33,50,49,44,56,56,38,38,29,33
http://www.wikidata.org/entity/Q5444513,Fernand Guindon,male,1917,1985,0,0,1,0,0,0,0,0,0,0,0,Q5444513,https://en.wikipedia.org/wiki/Fernand_Guindon,Fernand_Guindon,en,82,68,80,75,89,81,81,70,79,87,74,67
http://www.wikidata.org/entity/Q5444532,Fernand Roberge,male,1940,NA,0,0,1,0,0,0,0,0,1,0,0,Q5444532,https://en.wikipedia.org/wiki/Fernand_Roberge,Fernand_Roberge,en,105,97,206,119,110,90,121,140,131,118,112,96
http://www.wikidata.org/entity/Q5444535,Fernand Viau,male,1909,2000,1,0,0,0,0,0,0,0,0,1,0,Q5444535,https://en.wikipedia.org/wiki/Fernand_Viau,Fernand_Viau,en,40,38,32,41,51,48,56,50,68,43,33,34
http://www.wikidata.org/entity/Q5449316,Fin Donnelly,male,1966,NA,0,1,0,0,0,0,0,0,0,1,0,Q5449316,https://en.wikipedia.org/wiki/Fin_Donnelly,Fin_Donnelly,en,363,352,595,479,432,435,413,592,1000,575,313,333
http://www.wikidata.org/entity/Q544938,Joseph-Rodolphe Ouimet,male,1878,1948,1,0,0,0,0,0,0,0,0,1,0,Q544938,https://en.wikipedia.org/wiki/Joseph-Rodolphe_Ouimet,Joseph-Rodolphe_Ouimet,en,40,33,29,34,50,41,49,53,63,50,38,31
http://www.wikidata.org/entity/Q5449988,Findlay George MacDiarmid,male,1869,1933,0,0,1,0,0,0,0,0,0,0,0,Q5449988,https://en.wikipedia.org/wiki/Findlay_George_MacDiarmid,Findlay_George_MacDiarmid,en,44,48,73,50,77,62,89,77,89,74,69,48
http://www.wikidata.org/entity/Q5450537,Finlay MacDonald,male,1866,1948,0,0,1,0,0,0,0,0,0,1,0,Q5450537,"https://en.wikipedia.org/wiki/Finlay_MacDonald_(politician,_born_1866)","Finlay_MacDonald_(politician,_born_1866)",en,48,57,45,49,60,37,50,50,48,60,44,30
http://www.wikidata.org/entity/Q5450538,Finlay MacDonald,male,1923,2002,0,0,1,0,0,0,0,0,1,0,0,Q5450538,"https://en.wikipedia.org/wiki/Finlay_MacDonald_(politician,_born_1923)","Finlay_MacDonald_(politician,_born_1923)",en,79,78,58,124,205,76,75,60,58,67,66,53
http://www.wikidata.org/entity/Q5450543,Finlay McNaughton Young,male,1852,1916,1,0,0,0,0,0,0,0,1,0,0,Q5450543,https://en.wikipedia.org/wiki/Finlay_McNaughton_Young,Finlay_McNaughton_Young,en,49,35,45,52,53,50,69,49,59,56,51,33
http://www.wikidata.org/entity/Q5452115,Firman McClure,male,1861,1901,1,0,0,0,0,0,0,0,0,1,0,Q5452115,https://en.wikipedia.org/wiki/Firman_McClure,Firman_McClure,en,31,24,32,40,52,38,44,61,54,39,37,29
http://www.wikidata.org/entity/Q5458561,Fleming Blanchard McCurdy,male,1875,1952,0,0,1,0,0,0,0,0,0,1,0,Q5458561,https://en.wikipedia.org/wiki/Fleming_Blanchard_McCurdy,Fleming_Blanchard_McCurdy,en,83,91,75,80,96,90,98,104,110,94,88,53
http://www.wikidata.org/entity/Q5458761,Fletcher Bath Wade,male,1852,1905,1,0,0,0,0,0,0,0,0,1,0,Q5458761,https://en.wikipedia.org/wiki/Fletcher_Bath_Wade,Fletcher_Bath_Wade,en,60,41,39,51,97,42,57,62,60,60,49,43
http://www.wikidata.org/entity/Q5460234,Flor Marcelino,female,NA,NA,0,1,0,0,0,0,0,0,0,0,0,Q5460234,https://en.wikipedia.org/wiki/Flor_Marcelino,Flor_Marcelino,en,310,242,342,377,420,270,417,456,440,370,241,306
http://www.wikidata.org/entity/Q5460567,Florence Bird,female,1908,1998,1,0,0,0,0,0,0,0,1,0,0,Q5460567,https://en.wikipedia.org/wiki/Florence_Bird,Florence_Bird,en,158,125,185,164,157,149,123,100,134,127,121,129
http://www.wikidata.org/entity/Q5462465,Floyd Laughren,male,1935,NA,0,1,0,0,0,0,0,0,0,0,0,Q5462465,https://en.wikipedia.org/wiki/Floyd_Laughren,Floyd_Laughren,en,180,216,238,283,202,145,141,193,188,168,159,129
http://www.wikidata.org/entity/Q5465064,Fonse Faour,male,1951,NA,0,1,0,0,0,0,0,0,0,1,0,Q5465064,https://en.wikipedia.org/wiki/Fonse_Faour,Fonse_Faour,en,216,174,190,139,177,117,124,172,241,160,139,116
http://www.wikidata.org/entity/Q5467249,Forbes Godfrey,male,1867,1932,0,0,1,0,0,0,0,0,0,0,0,Q5467249,https://en.wikipedia.org/wiki/Forbes_Godfrey,Forbes_Godfrey,en,60,54,75,69,71,57,42,59,54,42,62,51
http://www.wikidata.org/entity/Q5478275,France Dionne,female,1953,NA,1,0,0,0,0,0,0,0,0,0,0,Q5478275,https://en.wikipedia.org/wiki/France_Dionne,France_Dionne,en,56,43,63,53,58,71,84,80,72,82,59,55
http://www.wikidata.org/entity/Q5478473,Francene Cosman,female,1941,NA,1,0,0,0,0,0,0,0,0,0,0,Q5478473,https://en.wikipedia.org/wiki/Francene_Cosman,Francene_Cosman,en,98,81,90,88,102,99,86,69,88,96,79,67
http://www.wikidata.org/entity/Q5478789,Frances Lankin,female,1954,NA,0,1,0,0,0,0,0,0,1,0,0,Q5478789,https://en.wikipedia.org/wiki/Frances_Lankin,Frances_Lankin,en,260,276,269,313,289,303,244,206,438,364,349,218
http://www.wikidata.org/entity/Q5479923,Francis A. Walker,male,1871,1956,1,0,0,0,0,0,0,0,0,0,0,Q5479923,https://en.wikipedia.org/wiki/Francis_A._Walker_(politician),Francis_A._Walker_(politician),en,55,67,61,74,84,59,70,56,48,60,69,65
http://www.wikidata.org/entity/Q5480438,Francis Carmichael Bruce,male,1837,1928,0,0,1,0,0,0,0,0,0,1,0,Q5480438,https://en.wikipedia.org/wiki/Francis_Carmichael_Bruce,Francis_Carmichael_Bruce,en,37,43,49,39,72,52,51,50,60,63,42,37
http://www.wikidata.org/entity/Q548048,Belinda Stronach,female,1966,NA,1,0,1,0,0,0,0,0,0,1,0,Q548048,https://en.wikipedia.org/wiki/Belinda_Stronach,Belinda_Stronach,en,13329,4206,4215,5346,5315,3709,3449,4015,5558,3876,3561,3529
http://www.wikidata.org/entity/Q5480557,Francis Cochrane,male,1852,1919,0,0,1,0,0,0,0,0,0,1,0,Q5480557,https://en.wikipedia.org/wiki/Francis_Cochrane,Francis_Cochrane,en,140,174,160,224,179,149,151,148,157,153,127,115
http://www.wikidata.org/entity/Q5480845,Francis Edwin Kilvert,male,1838,1910,0,0,1,0,0,0,0,0,0,1,0,Q5480845,https://en.wikipedia.org/wiki/Francis_Edwin_Kilvert,Francis_Edwin_Kilvert,en,44,50,52,42,64,61,66,67,59,44,46,33
http://www.wikidata.org/entity/Q5480878,Francis Fairey,male,1887,1971,1,0,0,0,0,0,0,0,0,1,0,Q5480878,https://en.wikipedia.org/wiki/Francis_Fairey,Francis_Fairey,en,121,95,134,134,139,130,144,98,120,93,101,117
http://www.wikidata.org/entity/Q5481111,Francis Gordon Forbes,male,1857,1941,1,0,0,0,0,0,0,0,0,1,0,Q5481111,https://en.wikipedia.org/wiki/Francis_Gordon_Forbes,Francis_Gordon_Forbes,en,45,45,48,58,62,57,52,57,59,57,36,34
http://www.wikidata.org/entity/Q5481188,Francis H. Burton,male,1817,1872,0,0,1,0,0,0,0,0,0,1,0,Q5481188,https://en.wikipedia.org/wiki/Francis_H._Burton,Francis_H._Burton,en,52,27,50,72,62,67,79,63,69,55,54,56
http://www.wikidata.org/entity/Q5481267,Francis Helme,male,1899,1984,1,0,0,0,0,0,0,0,0,1,0,Q5481267,https://en.wikipedia.org/wiki/Francis_Helme,Francis_Helme,en,52,68,83,94,89,68,66,76,74,90,56,41
http://www.wikidata.org/entity/Q5481273,Francis Henry Keefer,male,1860,1928,0,0,1,0,0,0,0,0,0,1,0,Q5481273,https://en.wikipedia.org/wiki/Francis_Henry_Keefer,Francis_Henry_Keefer,en,86,57,68,64,66,48,61,63,59,62,47,38
http://www.wikidata.org/entity/Q5481277,Francis Henry Shepherd,male,1857,1938,0,0,1,0,0,0,0,0,0,1,0,Q5481277,https://en.wikipedia.org/wiki/Francis_Henry_Shepherd,Francis_Henry_Shepherd,en,41,36,68,52,85,51,54,48,63,48,42,31
http://www.wikidata.org/entity/Q5481369,Francis Hurdon,male,1834,1914,0,0,1,0,0,0,0,0,0,1,0,Q5481369,https://en.wikipedia.org/wiki/Francis_Hurdon,Francis_Hurdon,en,34,31,59,60,58,62,60,48,63,58,42,30
http://www.wikidata.org/entity/Q5481470,Francis James Roscoe,male,1831,1878,1,0,0,0,0,0,0,0,0,1,0,Q5481470,https://en.wikipedia.org/wiki/Francis_James_Roscoe,Francis_James_Roscoe,en,88,87,90,89,105,110,118,79,112,127,105,89
http://www.wikidata.org/entity/Q5481530,Francis Jones,male,1815,1887,0,0,1,0,0,0,0,0,0,1,0,Q5481530,https://en.wikipedia.org/wiki/Francis_Jones_(Canadian_politician),Francis_Jones_(Canadian_politician),en,67,49,62,53,48,48,59,51,53,57,55,27
http://www.wikidata.org/entity/Q5481691,Francis LeBlanc,male,1953,NA,1,0,0,0,0,0,0,0,0,1,0,Q5481691,https://en.wikipedia.org/wiki/Francis_LeBlanc,Francis_LeBlanc,en,88,94,106,95,97,82,109,104,150,81,81,63
http://www.wikidata.org/entity/Q5482049,Francis Nicholson Darke,male,1863,1940,1,0,0,0,0,0,0,0,0,1,0,Q5482049,https://en.wikipedia.org/wiki/Francis_Nicholson_Darke,Francis_Nicholson_Darke,en,151,135,140,135,168,139,162,152,181,173,126,104
http://www.wikidata.org/entity/Q5482258,Francis Ramsey Lalor,male,1856,1929,0,0,1,0,0,0,0,0,0,1,0,Q5482258,https://en.wikipedia.org/wiki/Francis_Ramsey_Lalor,Francis_Ramsey_Lalor,en,51,53,67,85,90,83,95,95,103,94,88,61
http://www.wikidata.org/entity/Q5482318,Francis Robert Latchford,male,1856,1938,1,0,0,0,0,0,0,0,0,0,0,Q5482318,https://en.wikipedia.org/wiki/Francis_Robert_Latchford,Francis_Robert_Latchford,en,69,82,100,131,157,101,83,78,81,86,96,76
http://www.wikidata.org/entity/Q5482584,Francis Theodore Frost,male,1843,1916,1,0,0,0,0,0,0,0,1,1,0,Q5482584,https://en.wikipedia.org/wiki/Francis_Theodore_Frost,Francis_Theodore_Frost,en,79,68,82,73,102,82,79,91,95,92,66,75
http://www.wikidata.org/entity/Q5482782,Francis William Hall,male,1871,NA,0,0,1,0,0,0,0,0,0,0,0,Q5482782,https://en.wikipedia.org/wiki/Francis_William_Hall,Francis_William_Hall,en,23,20,35,29,40,28,35,30,36,21,26,20
http://www.wikidata.org/entity/Q5485433,Frank Boyes,male,1874,1961,0,0,1,0,0,0,0,0,0,1,0,Q5485433,https://en.wikipedia.org/wiki/Frank_Boyes,Frank_Boyes,en,61,33,57,39,57,40,48,52,62,50,46,46
http://www.wikidata.org/entity/Q5485519,Frank Bruseker,male,1954,NA,1,0,0,0,0,0,0,0,0,0,0,Q5485519,https://en.wikipedia.org/wiki/Frank_Bruseker,Frank_Bruseker,en,67,65,97,70,94,70,102,83,104,106,66,62
http://www.wikidata.org/entity/Q5485768,Frank Charles McGee,male,1926,1999,0,0,1,0,0,0,0,0,0,1,0,Q5485768,https://en.wikipedia.org/wiki/Frank_Charles_McGee,Frank_Charles_McGee,en,139,119,162,171,123,125,158,125,155,140,130,100
http://www.wikidata.org/entity/Q5485789,Frank Chipman,male,1947,NA,0,0,1,0,0,0,0,0,0,0,0,Q5485789,https://en.wikipedia.org/wiki/Frank_Chipman,Frank_Chipman,en,55,71,56,64,81,58,62,61,68,53,60,35
http://www.wikidata.org/entity/Q5485956,Frank Corbett Welch,male,1900,1986,0,0,1,0,0,0,0,0,1,0,0,Q5485956,https://en.wikipedia.org/wiki/Frank_Corbett_Welch,Frank_Corbett_Welch,en,60,32,55,55,55,58,77,72,59,66,48,56
http://www.wikidata.org/entity/Q5485958,Frank Corbett,male,1954,NA,0,1,0,0,0,0,0,0,0,0,0,Q5485958,https://en.wikipedia.org/wiki/Frank_Corbett,Frank_Corbett,en,115,124,110,120,90,109,120,175,122,111,104,105
http://www.wikidata.org/entity/Q54862564,Stephen Lecce,male,1986,NA,0,0,1,0,0,0,1,0,0,0,0,Q54862564,https://en.wikipedia.org/wiki/Stephen_Lecce,Stephen_Lecce,en,12850,19955,8751,32809,8494,6661,3660,3920,3893,3321,3334,3415
http://www.wikidata.org/entity/Q54862581,Faisal Hassan,male,NA,NA,0,1,0,0,0,0,0,0,0,0,0,Q54862581,https://en.wikipedia.org/wiki/Faisal_Hassan,Faisal_Hassan,en,465,577,534,1000,505,505,480,592,629,605,447,459
http://www.wikidata.org/entity/Q5486295,Frank Drea,male,1933,2003,0,0,1,0,0,0,0,0,0,0,0,Q5486295,https://en.wikipedia.org/wiki/Frank_Drea,Frank_Drea,en,110,120,105,120,103,112,99,150,113,119,100,118
http://www.wikidata.org/entity/Q5486477,Frank Enfield,male,1920,1983,1,0,0,0,0,0,0,0,0,1,0,Q5486477,https://en.wikipedia.org/wiki/Frank_Enfield,Frank_Enfield,en,62,40,50,40,74,46,63,56,47,51,43,37
