polit,name,gender,birthyear,deathyear,liberal,ndp,cp,green,bq,prime_minister,minister,party_leader,senate_member,house_member,mayor
http://www.wikidata.org/entity/Q5408541,Eugène Chinic,male,1818,1889,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5408580,Eugène Rhéaume,male,1932,2013,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q541433,Hugh John Macdonald,male,1850,1929,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5415324,Evan Berger,male,1960,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5415335,Evan Carlson,male,1953,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5415375,Evan Eugene Fraser,male,1865,1949,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5415923,Evan John Price,male,1840,1899,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5415928,Evans Knowles,male,1914,2011,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5416142,Eve Adams,female,1974,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5416285,Evelyn Bacon,female,1949,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5416312,Evelyn Edwards,female,1923,1976,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5416330,Evelyn Gigantes,female,1942,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5417025,Everett Irvine Wood,male,1910,1983,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5417033,Everett McDonald,male,1958,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5418914,Ewan McPherson,male,1878,1954,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q543045,Louis Auguste Carrier,male,1858,1928,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5431981,Falkner Cornwall Stewart,male,1833,1897,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5442232,Felix Holtmann,male,1944,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5442294,Felix Patrick Quinn,male,1874,1961,0,0,1,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q5442671,Felton Legere,male,1913,1963,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5443685,Fenwick Lionel Kelly,male,1863,1944,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5444162,Fergus Beck Brownridge,male,1889,1978,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5444513,Fernand Guindon,male,1917,1985,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5444532,Fernand Roberge,male,1940,NA,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5444535,Fernand Viau,male,1909,2000,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5449316,Fin Donnelly,male,1966,NA,0,1,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q544938,Joseph-Rodolphe Ouimet,male,1878,1948,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5449988,Findlay George MacDiarmid,male,1869,1933,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5450537,Finlay MacDonald,male,1866,1948,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5450538,Finlay MacDonald,male,1923,2002,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5450543,Finlay McNaughton Young,male,1852,1916,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5452115,Firman McClure,male,1861,1901,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5458561,Fleming Blanchard McCurdy,male,1875,1952,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5458761,Fletcher Bath Wade,male,1852,1905,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5460234,Flor Marcelino,female,NA,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5460567,Florence Bird,female,1908,1998,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5462465,Floyd Laughren,male,1935,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5465064,Fonse Faour,male,1951,NA,0,1,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5467249,Forbes Godfrey,male,1867,1932,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5478275,France Dionne,female,1953,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5478473,Francene Cosman,female,1941,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5478789,Frances Lankin,female,1954,NA,0,1,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5479923,Francis A. Walker,male,1871,1956,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5480438,Francis Carmichael Bruce,male,1837,1928,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q548048,Belinda Stronach,female,1966,NA,1,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5480557,Francis Cochrane,male,1852,1919,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5480845,Francis Edwin Kilvert,male,1838,1910,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5480878,Francis Fairey,male,1887,1971,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5481111,Francis Gordon Forbes,male,1857,1941,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5481188,Francis H. Burton,male,1817,1872,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5481267,Francis Helme,male,1899,1984,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5481273,Francis Henry Keefer,male,1860,1928,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5481277,Francis Henry Shepherd,male,1857,1938,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5481369,Francis Hurdon,male,1834,1914,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5481470,Francis James Roscoe,male,1831,1878,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5481530,Francis Jones,male,1815,1887,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5481691,Francis LeBlanc,male,1953,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5482049,Francis Nicholson Darke,male,1863,1940,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5482258,Francis Ramsey Lalor,male,1856,1929,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5482318,Francis Robert Latchford,male,1856,1938,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5482584,Francis Theodore Frost,male,1843,1916,1,0,0,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q5482782,Francis William Hall,male,1871,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5485433,Frank Boyes,male,1874,1961,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5485519,Frank Bruseker,male,1954,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5485768,Frank Charles McGee,male,1926,1999,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5485789,Frank Chipman,male,1947,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5485956,Frank Corbett Welch,male,1900,1986,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5485958,Frank Corbett,male,1954,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q54862564,Stephen Lecce,male,1986,NA,0,0,1,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q54862581,Faisal Hassan,male,NA,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5486295,Frank Drea,male,1933,2003,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5486477,Frank Enfield,male,1920,1983,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5486537,Frank Falconer,male,1883,1970,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5486540,Frank Fane,male,1897,1980,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5486563,Frank Faubert,male,1931,1999,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5486638,Frank Fletcher Hamilton,male,1921,2008,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5486647,Frank Follwell,male,1906,1992,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q54868647,Amanda Simard,female,1989,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5487340,Frank Howard,male,1925,2011,0,1,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5487683,Frank Killam,male,1843,1911,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5487712,Frank Klees,male,1951,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5487913,Frank Lennard,male,1892,1973,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5488139,Frank Maine,male,1937,2018,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5488233,Frank Mazzilli,male,1962,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5488381,Frank Meakes,male,1917,1989,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5488420,Frank Miclash,male,1953,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5488785,"Frank Oberle, Sr.",male,1932,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5488798,Frank Oliver,male,1853,1933,1,0,0,0,0,0,1,0,0,1,0
http://www.wikidata.org/entity/Q5488984,Frank Philbrook,male,1931,2017,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5489006,Frank Pierpoint Appleby,male,1913,2015,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5489216,Frank Rickard,male,1884,1975,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5489263,Frank Roland MacMillan,male,1882,1948,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5489534,Frank Sheehan,male,1933,2013,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5489748,Frank Stanfield,male,1872,1931,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5489796,Frank Stewart Scott,male,1879,1943,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5489937,Frank Thomas Shaver,male,1881,1969,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5489940,Frank Thomas Stanfield,male,1903,1967,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5491539,Franklin Harford Spence,male,1883,1943,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5491684,Franklin Metcalfe Carpenter,male,1847,1907,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5491833,Franklin Smoke,male,1860,1937,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5492103,Franklin White Turnbull,male,1881,1971,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5493090,François-Eugène-Alfred Évanturel,male,1846,1908,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5493131,François-Xavier Archambault,male,1841,1893,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5493136,François-Xavier Dulac,male,1841,1890,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5493151,François A. Pouliot,male,1896,1990,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5493318,François Lapointe,male,1971,NA,0,1,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5494615,Fred Berger,male,1932,2009,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5494750,Fred C. Stinson,male,1922,2007,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5494972,Fred Davis,male,1868,1945,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5494994,Fred Dickson,male,1937,2012,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5495492,Fred Horne,male,1961,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5495739,Fred Larson,male,NA,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5495782,Fred Lindsay,male,1946,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5495895,Fred McBrien,male,1888,1938,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5495939,Fred Mifflin,male,1938,2013,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5496059,Fred Peacock,male,1916,2010,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5496212,Fred Sanderson,male,1870,1954,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5496342,Fred Stenson,male,1914,1990,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5496348,Fred Stewart,male,1934,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5496466,Fred W. Archer,male,1859,1936,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5496530,Fred Wellington Bowen,male,1877,1949,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5496571,Fred Wilson,male,1941,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5496610,Fred Young,male,1907,1993,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5497100,Frederic McGrand,male,1895,1988,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5497144,Frederic Thomas Nicholls,male,1856,1921,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5497255,Frederick Andrew Laurence,male,1843,1912,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5497272,Frederick Arthur Dewhurst,male,1911,1985,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5497499,Frederick Cass,male,1913,2000,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5497509,Frederick Charles Denison,male,1846,1896,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5497543,Frederick Clarke Tate,male,1849,1920,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5497547,Frederick Clayton Casselman,male,1885,1941,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5497597,Frederick Cronyn Betts,male,1896,1938,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5497646,Frederick Dennis Munroe,male,1881,1955,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5497650,Frederick Deryl Bradley,male,1949,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5497661,Frederick Donald MacKenzie,male,1882,1970,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5497785,Frederick Forsyth Pardee,male,1866,1927,1,0,0,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q5497873,Frederick Gordon Bradley,male,1886,1966,1,0,0,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q5498045,Frederick Hoblitzell,male,1891,1964,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5498141,Frederick James Skinner,male,1867,1933,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5498144,Frederick Jamieson,male,1875,1966,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5498148,Frederick John French,male,1847,1924,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5498163,Frederick John Thompson,male,1935,2010,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5498203,Frederick Kidd,male,1921,1997,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5498205,Frederick King,male,1923,2016,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5498248,Frederick Laurence Schaffner,male,1855,1935,0,0,1,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q5498315,Frederick Lundy,male,1878,1928,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5498319,Frederick Luther Fowke,male,1857,1939,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5498334,Frederick M. Pearson,male,1827,1876,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5498440,Frederick Murray Blois,male,1893,1984,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5498504,Frederick P. Thompson,male,1846,1922,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5498603,Frederick Raymond Parnell,male,1868,1951,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5498645,Frederick Robertson,male,1909,2002,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5498841,Frederick Thomas Armstrong,male,1907,1990,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5498854,Frederick Thomas Smye,male,1868,1930,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5499018,Frederick Wellington Elliott,male,1873,1933,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5499050,Frederick William Borden,male,1847,1917,1,0,0,0,0,0,1,0,0,1,0
http://www.wikidata.org/entity/Q5499066,Frederick William Cumberland,male,1821,1881,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5499072,Frederick William Gershaw,male,1883,1968,1,0,0,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q5499101,Frederick William Rowe,male,1912,1994,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5499107,Frederick William Strange,male,1844,1897,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5499159,Frederick Wright,male,1933,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q549918,Claude Landry,male,1955,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q55080991,Sara Singh,female,1985,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q55081030,Stan Cho,male,1978,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q55081033,Merrilee Fullerton,female,NA,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q55081040,Amy Fee,female,1982,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q55081063,Peter Bethlenfalvy,male,NA,NA,0,0,1,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q5511577,Félix Carbray,male,1835,1907,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5511639,Félix Routhier,male,1827,1903,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5516666,Gaetan Serré,male,1938,2017,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5521814,Gar Knutson,male,1956,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5522599,Gardner Green Stevens,male,1814,1892,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5523061,Garfield Dunlop,male,1939,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5523633,Garnet Bloomfield,male,1929,2018,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5524135,Garry Guzzo,male,1941,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5524387,Garth Turcott,male,1930,2018,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5524706,Gary Bikman,male,1943,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5524793,Gary Burrill,male,1955,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5524815,Gary Carr,male,1955,NA,1,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5525088,Gary Fox,male,1943,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5525099,Gary Friedel,male,1942,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5525184,Gary Gurbin,male,1941,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5525243,Gary Hines,male,NA,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5525448,Gary Leadston,male,1941,2013,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5525515,Gary Malkowski,male,1958,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5525524,Gary Mar,male,1962,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5525538,Gary Masyk,male,1960,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5525551,Gary McCauley,male,1940,2018,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5525754,Gary Pillitteri,male,1936,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5525805,Gary Ramey,male,NA,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5525913,Gary Severtson,male,1944,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5526004,Gary Stewart,male,1938,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5526086,Gary Vernon Lauk,male,1940,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5526176,Gary Wilson,male,1946,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5526577,Gaspard Pacaud,male,1859,1928,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5526726,Gaston Demers,male,1935,2004,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5528142,Gavin Fleming,male,1826,1890,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5528553,Gay Caswell,female,1948,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5529620,Ged Baldwin,male,1907,1991,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5531542,Gene Zwozdesky,male,1948,2019,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5533151,Genia Leskiw,female,1950,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q553340,George William Ross,male,1841,1914,1,0,0,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q5534213,Geoff MacLellan,male,1978,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5534383,Geoff Wilson,male,1941,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5534887,Geoffrey Scott,male,1938,2021,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5535933,George A. Burridge,male,1883,1969,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5535998,George A. Ross,male,1854,1899,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5536058,George Adam Clare,male,1854,1915,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5536059,George Adam Elliott,male,1875,1944,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5536102,George Airey Kirkpatrick,male,1841,1899,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5536129,George Albert Kerr,male,1924,2007,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5536134,George Albertus Cox,male,1840,1914,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5536143,George Alexander,male,1814,1903,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5536152,George Alexander Drew,male,1826,1891,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5536155,George Alexander Gillespie,male,1872,1956,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5536160,George Alexander McQuibban,male,1886,1937,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5536396,George Archibald,male,NA,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5536455,George Arthur Welsh,male,1896,1965,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5536486,George Atwell Cooke,male,NA,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5536497,George Augustus Dana,male,1840,1911,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5536629,George Baker,male,1942,NA,1,0,0,0,0,0,1,0,1,1,0
http://www.wikidata.org/entity/Q5536860,George Belcher Murray,male,1895,1941,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5536886,George Ben,male,1925,1978,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5537401,George Bukator,male,1913,1987,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5537532,George Byron Smith,male,1839,1917,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5537637,George Campbell,male,1844,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5537835,George Charles Hurdman,male,1870,1936,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5537840,George Chatterton,male,1916,1983,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5537896,George Chow,male,1950,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5537939,George Clarke,male,1827,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q5538114,George Cooper,male,1941,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5538205,George Crawford McKindsey,male,1829,1901,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q5538254,George Cruickshank,male,1897,1970,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q5538344,George Dadamo,male,1953,NA,0,1,0,0,0,0,0,0,0,0,0
